"회차년도","회차","프로그램명","검체","검체명","검사코드","하위검사명","기준분류명","세분류명","기관수","중간값","최소값","최대값","평균_out","표준편차_out","변동계수","단위","결과25","결과75"
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,Siemens Healthineers,43,6.800000,6.40000,7.00000,6.770000,0.110000,1.700000,g/dL,6.70000,6.80000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,"SNIBE Co.,Ltd",4,6.600000,6.00000,7.00000,6.530000,0.410000,6.300000,g/dL,6.00000,7.00000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,Stanbio,16,6.700000,5.90000,7.10000,6.730000,0.220000,3.260000,g/dL,6.50000,6.90000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,Thermo Fisher Scientific,7,6.800000,6.30000,7.00000,6.710000,0.230000,3.490000,g/dL,6.60000,6.90000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,Wako,132,6.700000,6.10000,7.00000,6.690000,0.140000,2.070000,g/dL,6.60000,6.80000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,신양화학,6,6.700000,6.10000,6.70000,6.580000,0.240000,3.650000,g/dL,6.60000,6.70000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,아산제약㈜,16,6.700000,6.30000,7.40000,6.640000,0.290000,4.330000,g/dL,6.40000,6.70000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,㈜신화메디,18,6.600000,6.10000,6.80000,6.540000,0.180000,2.780000,g/dL,6.40000,6.70000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,㈜아이비디랩,11,6.800000,6.20000,7.10000,6.810000,0.160000,2.340000,g/dL,6.60000,6.90000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,㈜에스더블유헬스케어(구. 이든하이텍),2,,6.20000,7.00000,6.600000,0.570000,8.570000,g/dL,6.20000,7.00000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,㈜제이앤티 바이오(구 ㈜젠바디),3,6.800000,6.60000,6.80000,6.730000,0.120000,1.710000,g/dL,6.60000,6.80000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,㈜지디엘코리아,48,6.700000,5.60000,7.10000,6.750000,0.150000,2.180000,g/dL,6.70000,6.80000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Biuret method,㈜티씨엠생명과학,12,6.700000,6.40000,7.00000,6.700000,0.170000,2.460000,g/dL,6.60000,6.80000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Other Method,"",11,6.800000,5.90000,9.20000,6.680000,0.360000,5.460000,g/dL,6.50000,7.10000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Other Method,BIOBASE,1,6.700000,,,6.700000,,,g/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Other Method,Others,8,6.800000,5.90000,7.20000,6.700000,0.410000,6.080000,g/dL,6.50000,7.10000
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Other Method,PZ Cormay,1,9.200000,,,9.200000,,,g/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2710,Total protein,Other Method,Roche,1,6.500000,,,6.500000,,,g/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,"","",1796,5.100000,4.00000,8.00000,5.140000,0.130000,2.570000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,"",1785,5.100000,4.00000,8.00000,5.140000,0.130000,2.560000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Abbott,17,5.100000,4.90000,5.20000,5.060000,0.110000,2.100000,g/dL,5.00000,5.10000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Beckman Coulter Inc.,240,5.100000,4.60000,5.40000,5.100000,0.090000,1.750000,g/dL,5.00000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Bion,47,5.200000,4.40000,8.00000,5.220000,0.220000,4.260000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Biosystems,120,5.300000,4.90000,7.70000,5.260000,0.110000,2.180000,g/dL,5.20000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Chema Diagnostica,2,,4.90000,5.20000,5.050000,0.210000,4.200000,g/dL,4.90000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Diasys,22,5.200000,4.20000,6.10000,5.180000,0.170000,3.230000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Elitechgroup,15,5.100000,4.70000,5.30000,5.110000,0.120000,2.410000,g/dL,5.00000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Erba diagnostics,9,5.100000,4.80000,5.40000,5.030000,0.190000,3.720000,g/dL,4.90000,5.10000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Fujifilm Corporation,1,5.000000,,,5.000000,,,g/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Genematrix(구 진매트릭스바이오),4,5.100000,5.00000,5.30000,5.130000,0.130000,2.460000,g/dL,5.00000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,JW바이오사이언스㈜(구 JW중외메디칼),37,5.300000,4.90000,5.90000,5.290000,0.150000,2.760000,g/dL,5.20000,5.40000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,LC Diagnostics,12,5.100000,4.80000,5.30000,5.080000,0.170000,3.340000,g/dL,4.90000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Ortho Clinical Diagnostics,12,4.900000,4.70000,5.00000,4.880000,0.090000,1.920000,g/dL,4.80000,5.00000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,PZ Cormay,79,5.200000,4.40000,5.80000,5.220000,0.150000,2.810000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Randox,1,5.600000,,,5.600000,,,g/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Roche,345,5.100000,4.50000,6.00000,5.100000,0.100000,1.960000,g/dL,5.00000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Sekisui Medical,346,5.100000,4.00000,5.80000,5.140000,0.110000,2.090000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",158,5.200000,4.60000,5.80000,5.190000,0.140000,2.710000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Siemens Healthineers,43,5.200000,5.00000,5.40000,5.200000,0.100000,1.830000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,"SNIBE Co.,Ltd",4,5.000000,4.60000,5.00000,4.900000,0.200000,4.080000,g/dL,4.60000,5.00000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Stanbio,16,5.300000,4.50000,5.60000,5.210000,0.210000,4.010000,g/dL,5.00000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Thermo Fisher Scientific,7,5.200000,5.00000,5.50000,5.210000,0.160000,3.020000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,Wako,132,5.100000,4.70000,5.40000,5.130000,0.100000,1.890000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,신양화학,6,5.200000,4.60000,5.20000,5.080000,0.240000,4.720000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,아산제약㈜,16,5.100000,4.70000,5.60000,5.090000,0.220000,4.270000,g/dL,5.00000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,㈜신화메디,18,5.000000,4.70000,5.20000,5.000000,0.130000,2.570000,g/dL,4.90000,5.10000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,㈜아이비디랩,11,5.200000,4.70000,5.50000,5.170000,0.070000,1.370000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,㈜에스더블유헬스케어(구. 이든하이텍),2,,5.00000,5.30000,5.150000,0.210000,4.120000,g/dL,5.00000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,㈜제이앤티 바이오(구 ㈜젠바디),3,5.300000,5.20000,5.30000,5.270000,0.060000,1.100000,g/dL,5.20000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,㈜지디엘코리아,48,5.100000,4.20000,5.40000,5.150000,0.100000,2.030000,g/dL,5.10000,5.20000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Biuret method,㈜티씨엠생명과학,12,5.200000,4.80000,5.50000,5.190000,0.200000,3.800000,g/dL,5.10000,5.30000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Other Method,"",11,5.200000,4.50000,5.50000,5.160000,0.280000,5.500000,g/dL,5.00000,5.40000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Other Method,BIOBASE,1,5.200000,,,5.200000,,,g/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Other Method,Others,8,5.300000,4.50000,5.40000,5.130000,0.310000,6.060000,g/dL,4.90000,5.40000
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Other Method,PZ Cormay,1,5.500000,,,5.500000,,,g/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2710,Total protein,Other Method,Roche,1,5.100000,,,5.100000,,,g/dL,,
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,"","",1796,3.700000,2.20000,24.60000,3.710000,0.110000,3.040000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,"",1785,3.700000,2.20000,24.60000,3.710000,0.110000,3.040000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Abbott,17,3.600000,3.40000,3.70000,3.560000,0.080000,2.200000,g/dL,3.50000,3.60000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Beckman Coulter Inc.,240,3.700000,3.30000,4.00000,3.690000,0.060000,1.570000,g/dL,3.70000,3.70000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Bion,47,3.800000,3.10000,6.00000,3.780000,0.170000,4.630000,g/dL,3.70000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Biosystems,120,3.800000,3.50000,4.30000,3.820000,0.110000,2.770000,g/dL,3.80000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Chema Diagnostica,2,,3.60000,3.70000,3.650000,0.070000,1.940000,g/dL,3.60000,3.70000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Diasys,22,3.800000,3.00000,4.40000,3.730000,0.100000,2.690000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Elitechgroup,15,3.700000,3.40000,3.80000,3.670000,0.110000,2.990000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Erba diagnostics,9,3.600000,3.40000,3.90000,3.590000,0.150000,4.050000,g/dL,3.50000,3.60000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Fujifilm Corporation,1,3.600000,,,3.600000,,,g/dL,,
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Genematrix(구 진매트릭스바이오),4,3.700000,3.50000,3.80000,3.650000,0.130000,3.540000,g/dL,3.50000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,JW바이오사이언스㈜(구 JW중외메디칼),37,3.800000,3.50000,4.30000,3.800000,0.080000,2.150000,g/dL,3.70000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,LC Diagnostics,12,3.700000,3.50000,3.90000,3.690000,0.120000,3.150000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Ortho Clinical Diagnostics,12,3.600000,3.40000,3.70000,3.580000,0.090000,2.420000,g/dL,3.50000,3.60000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,PZ Cormay,79,3.900000,3.20000,4.20000,3.860000,0.110000,2.920000,g/dL,3.80000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Randox,1,4.100000,,,4.100000,,,g/dL,,
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Roche,345,3.700000,3.10000,4.20000,3.710000,0.080000,2.270000,g/dL,3.70000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Sekisui Medical,346,3.700000,2.20000,5.00000,3.700000,0.090000,2.420000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",158,3.700000,3.20000,4.20000,3.680000,0.120000,3.220000,g/dL,3.60000,3.70000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Siemens Healthineers,43,3.800000,3.60000,3.90000,3.750000,0.080000,2.210000,g/dL,3.70000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,"SNIBE Co.,Ltd",4,3.700000,3.40000,3.90000,3.680000,0.220000,6.030000,g/dL,3.40000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Stanbio,16,3.800000,3.30000,4.00000,3.770000,0.190000,5.100000,g/dL,3.70000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Thermo Fisher Scientific,7,3.800000,3.50000,3.90000,3.790000,0.150000,3.870000,g/dL,3.70000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,Wako,132,3.700000,3.30000,4.00000,3.670000,0.070000,1.790000,g/dL,3.60000,3.70000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,신양화학,6,3.800000,3.00000,3.80000,3.630000,0.310000,8.650000,g/dL,3.70000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,아산제약㈜,16,3.700000,3.40000,24.60000,3.660000,0.200000,5.350000,g/dL,3.50000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,㈜신화메디,18,3.600000,3.40000,3.90000,3.580000,0.120000,3.480000,g/dL,3.50000,3.70000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,㈜아이비디랩,11,3.800000,3.40000,3.90000,3.790000,0.060000,1.500000,g/dL,3.70000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,㈜에스더블유헬스케어(구. 이든하이텍),2,,3.60000,3.80000,3.700000,0.140000,3.820000,g/dL,3.60000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,㈜제이앤티 바이오(구 ㈜젠바디),3,3.800000,3.70000,3.80000,3.770000,0.060000,1.530000,g/dL,3.70000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,㈜지디엘코리아,48,3.700000,3.10000,4.00000,3.700000,0.070000,2.010000,g/dL,3.70000,3.70000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Biuret method,㈜티씨엠생명과학,12,3.800000,3.50000,4.00000,3.750000,0.130000,3.500000,g/dL,3.70000,3.80000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Other Method,"",11,3.800000,3.30000,3.90000,3.780000,0.100000,2.730000,g/dL,3.70000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Other Method,BIOBASE,1,3.800000,,,3.800000,,,g/dL,,
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Other Method,Others,8,3.800000,3.30000,3.90000,3.740000,0.210000,5.530000,g/dL,3.60000,3.90000
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Other Method,PZ Cormay,1,3.700000,,,3.700000,,,g/dL,,
"2025","02",일반화학검사,"3",CC-25-06,T2710,Total protein,Other Method,Roche,1,3.700000,,,3.700000,,,g/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),"","",482,245.000000,190.00000,294.00000,246.700000,6.600000,2.700000,μg/dL,242.00000,250.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Bathophenanthroline without deproteinization,"",91,256.000000,202.00000,292.00000,256.800000,3.800000,1.500000,μg/dL,254.00000,259.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Bathophenanthroline without deproteinization,Wako,91,256.000000,202.00000,292.00000,256.800000,3.800000,1.500000,μg/dL,254.00000,259.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferene with deproteinization,"",1,190.000000,,,190.000000,,,μg/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferene with deproteinization,㈜제이앤티 바이오(구 ㈜젠바디),1,190.000000,,,190.000000,,,μg/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferene without deproteinization,"",13,240.000000,230.00000,288.00000,246.900000,17.400000,7.100000,μg/dL,235.00000,254.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferene without deproteinization,Abbott,13,240.000000,230.00000,288.00000,246.900000,17.400000,7.100000,μg/dL,235.00000,254.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,"",209,244.000000,216.00000,261.00000,244.200000,3.200000,1.300000,μg/dL,242.00000,246.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,Biosystems,3,217.000000,216.00000,222.00000,218.300000,3.200000,1.500000,μg/dL,216.00000,222.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,Roche,171,244.000000,238.00000,261.00000,244.300000,2.800000,1.100000,μg/dL,243.00000,246.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",3,247.000000,241.00000,257.00000,248.300000,8.100000,3.300000,μg/dL,241.00000,257.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,Siemens Healthineers,27,244.000000,232.00000,250.00000,241.900000,5.800000,2.400000,μg/dL,236.00000,247.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,아산제약㈜,2,,241.00000,247.00000,244.000000,4.200000,1.700000,μg/dL,241.00000,247.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,영인과학,1,253.000000,,,253.000000,,,μg/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,㈜아이비디랩,1,229.000000,,,229.000000,,,μg/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Ferrozine without deproteinization,㈜지디엘코리아,1,244.000000,,,244.000000,,,μg/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"",85,243.000000,235.00000,257.00000,242.800000,2.400000,1.000000,μg/dL,241.00000,244.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"Minaris Medical co., Ltd",8,243.000000,241.00000,248.00000,243.300000,2.400000,1.000000,μg/dL,241.00000,245.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,Shino-Test Corporation,76,243.000000,235.00000,257.00000,242.800000,2.400000,1.000000,μg/dL,241.00000,245.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,신양화학,1,241.000000,,,241.000000,,,μg/dL,,
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Pyridyl AZO Dye Ascorbate without deproteinization,"",3,266.000000,263.00000,286.00000,271.700000,12.500000,4.600000,μg/dL,263.00000,286.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Pyridyl AZO Dye Ascorbate without deproteinization,Ortho Clinical Diagnostics,3,266.000000,263.00000,286.00000,271.700000,12.500000,4.600000,μg/dL,263.00000,286.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Tripyridyltriazine without deproteinization,"",80,247.000000,213.00000,294.00000,246.500000,3.500000,1.400000,μg/dL,244.00000,248.00000
"2025","02",일반화학검사,"1",CC-25-04,T2720,Iron (Fe),Tripyridyltriazine without deproteinization,Beckman Coulter Inc.,80,247.000000,213.00000,294.00000,246.500000,3.500000,1.400000,μg/dL,244.00000,248.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),"","",482,155.000000,112.00000,184.00000,156.100000,4.300000,2.800000,μg/dL,153.00000,158.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Bathophenanthroline without deproteinization,"",91,163.000000,112.00000,181.00000,163.000000,2.700000,1.600000,μg/dL,161.00000,164.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Bathophenanthroline without deproteinization,Wako,91,163.000000,112.00000,181.00000,163.000000,2.700000,1.600000,μg/dL,161.00000,164.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferene with deproteinization,"",1,121.000000,,,121.000000,,,μg/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferene with deproteinization,㈜제이앤티 바이오(구 ㈜젠바디),1,121.000000,,,121.000000,,,μg/dL,,
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferene without deproteinization,"",13,155.000000,145.00000,184.00000,157.000000,10.800000,6.900000,μg/dL,149.00000,161.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferene without deproteinization,Abbott,13,155.000000,145.00000,184.00000,157.000000,10.800000,6.900000,μg/dL,149.00000,161.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferrozine without deproteinization,"",209,155.000000,138.00000,170.00000,154.600000,2.400000,1.500000,μg/dL,153.00000,156.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferrozine without deproteinization,Biosystems,3,143.000000,138.00000,148.00000,143.000000,5.000000,3.500000,μg/dL,138.00000,148.00000
"2025","02",일반화학검사,"2",CC-25-05,T2720,Iron (Fe),Ferrozine without deproteinization,Roche,171,155.000000,148.00000,170.00000,154.900000,1.900000,1.200000,μg/dL,154.00000,156.00000
