"회차년도","회차","프로그램명","검체","검체명","검사코드","하위검사명","기준분류명","세분류명","기관수","중간값","최소값","최대값","평균_out","표준편차_out","변동계수","단위","결과25","결과75"
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,Roche,167,240.000000,223.00000,252.00000,240.000000,3.200000,1.300000,μg/dL,238.00000,242.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",3,242.000000,232.00000,254.00000,242.700000,11.000000,4.500000,μg/dL,232.00000,254.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,Siemens Healthineers,26,236.000000,228.00000,242.00000,236.400000,3.500000,1.500000,μg/dL,235.00000,239.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,아산제약㈜,2,,238.00000,254.00000,246.000000,11.300000,4.600000,μg/dL,238.00000,254.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,영인과학,1,247.000000,,,247.000000,,,μg/dL,,
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,㈜아이비디랩,1,235.000000,,,235.000000,,,μg/dL,,
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Ferrozine without deproteinization,㈜지디엘코리아,1,250.000000,,,250.000000,,,μg/dL,,
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"",83,238.000000,227.00000,277.00000,237.900000,2.400000,1.000000,μg/dL,236.00000,239.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"Minaris Medical co., Ltd",8,239.000000,235.00000,241.00000,238.300000,1.900000,0.800000,μg/dL,237.00000,240.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,Shino-Test Corporation,74,238.000000,227.00000,277.00000,237.800000,2.500000,1.000000,μg/dL,236.00000,239.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,신양화학,1,237.000000,,,237.000000,,,μg/dL,,
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Pyridyl AZO Dye Ascorbate without deproteinization,"",3,266.000000,263.00000,290.00000,273.000000,14.800000,5.400000,μg/dL,263.00000,290.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Pyridyl AZO Dye Ascorbate without deproteinization,Ortho Clinical Diagnostics,3,266.000000,263.00000,290.00000,273.000000,14.800000,5.400000,μg/dL,263.00000,290.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Tripyridyltriazine without deproteinization,"",82,241.000000,225.00000,259.00000,240.400000,3.200000,1.300000,μg/dL,239.00000,243.00000
"2025","01",일반화학검사,"1",CC-25-01,T2720,Iron (Fe),Tripyridyltriazine without deproteinization,Beckman Coulter Inc.,82,241.000000,225.00000,259.00000,240.400000,3.200000,1.300000,μg/dL,239.00000,243.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),"","",475,76.000000,62.00000,128.00000,75.800000,2.500000,3.300000,μg/dL,74.00000,77.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Bathophenanthroline without deproteinization,"",89,79.000000,68.00000,95.00000,78.700000,1.800000,2.300000,μg/dL,77.00000,80.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Bathophenanthroline without deproteinization,Wako,89,79.000000,68.00000,95.00000,78.700000,1.800000,2.300000,μg/dL,77.00000,80.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferene with deproteinization,"",1,62.000000,,,62.000000,,,μg/dL,,
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferene with deproteinization,㈜제이앤티 바이오(구 ㈜젠바디),1,62.000000,,,62.000000,,,μg/dL,,
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferene without deproteinization,"",13,79.000000,76.00000,128.00000,80.400000,4.100000,5.100000,μg/dL,78.00000,84.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferene without deproteinization,Abbott,13,79.000000,76.00000,128.00000,80.400000,4.100000,5.100000,μg/dL,78.00000,84.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferrozine without deproteinization,"",204,76.000000,66.00000,86.00000,75.700000,1.700000,2.200000,μg/dL,75.00000,77.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferrozine without deproteinization,Biosystems,3,76.000000,74.00000,77.00000,75.700000,1.500000,2.000000,μg/dL,74.00000,77.00000
"2025","01",일반화학검사,"2",CC-25-02,T2720,Iron (Fe),Ferrozine without deproteinization,Roche,167,76.000000,66.00000,86.00000,76.000000,1.500000,2.000000,μg/dL,75.00000,77.00000
